snob,3.36,(1.81),5.65,(2.36),5.11,(2.25),1
snow,7.08,(1.83),5.75,(2.47),5.80,(1.97),59
snuggle,7.92,(1.24),4.16,(2.80),5.66,(2.47),4
social,6.88,(1.82),4.98,(2.59),5.91,(2.07),380
soft,7.12,(1.34),4.63,(2.61),6.00,(1.80),61
solemn,4.32,(1.51),3.56,(1.95),4.61,(1.87),12
song,7.10,(1.97),6.07,(2.42),5.85,(2.12),70
soothe,7.30,(1.85),4.40,(3.08),5.36,(2.24),2
sour,3.93,(1.98),5.10,(1.95),4.64,(1.50),3
space,6.78,(1.66),5.14,(2.54),5.20,(2.44),184
spanking,3.55,(2.54),5.41,(2.73),3.91,(2.51),.
sphere,5.33,(0.87),3.88,(1.99),5.00,(0.92),22
spider,3.33,(1.72),5.71,(2.21),4.75,(2.11),2
spirit,7.00,(1.32),5.56,(2.62),5.82,(2.42),182
spouse,7.58,(1.48),5.21,(2.75),5.53,(1.97),3
spray,5.45,(1.63),4.14,(2.28),5.12,(1.43),16
spring,7.76,(1.51),5.67,(2.51),6.26,(1.98),127
square,4.74,(1.02),3.18,(1.76),4.51,(1.45),143
stagnant,4.15,(1.57),3.93,(1.94),4.71,(1.36),5
star,7.27,(1.66),5.83,(2.44),4.68,(2.15),25
startled,4.50,(1.67),6.93,(2.24),4.48,(1.57),21
starving,2.39,(1.82),5.61,(2.53),3.63,(2.10),6
statue,5.17,(0.70),3.46,(1.72),4.95,(1.40),17
stench,2.19,(1.37),4.36,(2.46),4.29,(1.91),1
stiff,4.68,(1.97),4.02,(2.41),4.93,(2.04),21
stink,3.00,(1.79),4.26,(2.10),4.16,(1.98),3
stomach,4.82,(2.06),3.93,(2.49),4.68,(1.85),37
stool,4.56,(1.72),4.00,(2.14),4.98,(1.85),8
storm,4.95,(2.22),5.71,(2.34),4.54,(2.04),26
stove,4.98,(1.69),4.51,(2.14),5.36,(1.87),15
street,5.22,(0.72),3.39,(1.87),4.81,(1.21),244
stress,2.09,(1.41),7.45,(2.38),3.93,(2.75),107
strong,7.11,(1.48),5.92,(2.28),6.92,(2.43),202
stupid,2.31,(1.37),4.72,(2.71),2.98,(2.18),24
subdued,4.67,(1.31),2.90,(1.81),4.08,(1.56),8
success,8.29,(0.93),6.11,(2.65),6.89,(2.40),93
suffocate,1.56,(0.96),6.03,(3.19),3.44,(2.81),1
sugar,6.74,(1.73),5.64,(2.18),5.50,(1.50),34
suicide,1.25,(0.69),5.73,(3.14),3.58,(3.02),17
tobacco,3.28,(2.16),4.83,(2.90),4.08,(2.27),19
tomb,2.94,(1.88),4.73,(2.72),3.72,(2.05),11
tool,5.19,(1.27),4.33,(1.78),5.67,(1.62),40
toothache,1.98,(1.15),5.55,(2.51),3.90,(1.85),.
tornado,2.55,(1.78),6.83,(2.49),4.30,(2.42),1
torture,1.56,(0.79),6.10,(2.77),3.33,(2.37),3
tower,5.46,(1.75),3.95,(2.28),5.78,(2.14),13
toxic,2.10,(1.48),6.40,(2.41),4.42,(2.51),3
toy,7.00,(2.01),5.11,(2.84),6.09,(1.84),4
tragedy,1.78,(1.31),6.24,(2.64),3.50,(2.34),49
traitor,2.22,(1.69),5.78,(2.47),4.61,(2.71),2
trash,2.67,(1.45),4.16,(2.16),5.24,(1.85),2
trauma,2.10,(1.49),6.33,(2.45),2.84,(1.87),1
travel,7.10,(2.00),6.21,(2.51),6.31,(2.08),61
treasure,8.27,(0.90),6.75,(2.30),6.36,(2.42),4
treat,7.36,(1.38),5.62,(2.25),5.78,(1.82),26
tree,6.32,(1.56),3.42,(2.21),5.08,(2.29),59
triumph,7.80,(1.83),5.78,(2.60),6.98,(2.20),22
triumphant,8.82,(0.73),6.78,(2.58),6.95,(2.55),5
trophy,7.78,(1.22),5.39,(2.44),6.44,(2.32),8
trouble,3.03,(2.09),6.85,(2.03),4.85,(2.39),134
troubled,2.17,(1.21),5.94,(2.36),3.91,(2.33),31
truck,5.47,(1.88),4.84,(2.17),5.33,(1.83),57
trumpet,5.75,(1.38),4.97,(2.13),4.57,(1.72),7
trunk,5.09,(1.57),4.18,(2.19),5.14,(1.90),8
trust,6.68,(2.71),5.30,(2.66),6.61,(2.04),52
truth,7.80,(1.29),5.00,(2.77),6.47,(2.11),126
tumor,2.36,(2.04),6.51,(2.85),3.58,(2.42),17
tune,6.93,(1.47),4.71,(2.09),5.74,(1.82),10
twilight,7.23,(1.80),4.70,(2.41),5.59,(1.82),4
ugly,2.43,(1.27),5.38,(2.23),4.26,(2.33),21
ulcer,1.78,(1.17),6.12,(2.68),4.17,(2.22),5
umbrella,5.16,(1.57),3.68,(1.99),5.42,(1.91),8
unfaithful,2.05,(1.55),6.20,(2.70),3.02,(2.54),1
unhappy,1.57,(0.96),4.18,(2.50),3.34,(2.35),26
unit,5.59,(1.87),3.75,(2.49),5.11,(1.74),103
untroubled,7.62,(1.41),3.89,(2.54),5.53,(2.54),.
upset,2.00,(1.18),5.86,(2.40),4.08,(2.31),14
urine,3.25,(1.71),4.20,(2.18),5.24,(1.86),1
wicked,2.96,(2.37),6.09,(2.44),4.36,(2.65),9
wife,6.33,(1.97),4.93,(2.22),5.57,(1.68),228
win,8.38,(0.92),7.72,(2.16),7.39,(2.36),55
windmill,5.60,(1.65),3.74,(2.13),5.24,(1.04),1
window,5.91,(1.38),3.97,(2.01),4.91,(1.60),119
wine,5.95,(2.19),4.78,(2.34),5.31,(2.15),72
wink,6.93,(1.83),5.44,(2.68),5.70,(1.77),7
wise,7.52,(1.23),3.91,(2.64),6.70,(2.39),36
wish,7.09,(2.00),5.16,(2.62),5.28,(2.09),110
wit,7.32,(1.90),5.42,(2.44),6.38,(2.01),20
woman,6.64,(1.76),5.32,(2.59),6.33,(1.52),224
wonder,6.03,(1.58),5.00,(2.23),5.32,(2.17),67
anguished,2.12,(1.56),5.33,(2.69),3.45,(2.37),2
ankle,5.27,(1.54),4.16,(2.03),4.77,(1.74),8
annoy,2.74,(1.81),6.49,(2.17),5.09,(2.04),2
answer,6.63,(1.68),5.41,(2.43),5.85,(1.88),152
anxious,4.81,(1.98),6.92,(1.81),5.33,(1.82),29
applause,7.50,(1.50),5.80,(2.79),6.48,(2.11),14
appliance,5.10,(1.21),4.05,(2.06),5.05,(1.34),5
arm,5.34,(1.82),3.59,(2.40),5.07,(1.50),94
army,4.72,(1.75),5.03,(2.03),5.03,(2.45),132
aroused,7.97,(1.00),6.63,(2.70),6.14,(1.97),20
arrogant,3.69,(2.40),5.65,(2.23),5.14,(2.71),2
art,6.68,(2.10),4.86,(2.88),5.30,(2.33),208
assassin,3.09,(2.09),6.28,(2.53),4.33,(2.68),6
assault,2.03,(1.55),7.51,(2.28),3.94,(3.10),15
astonished,6.56,(1.61),6.58,(2.22),5.16,(1.79),6
astronaut,6.66,(1.60),5.28,(2.11),5.20,(1.95),2
athletics,6.61,(2.08),6.10,(2.29),6.12,(2.12),9
autumn,6.30,(2.14),4.51,(2.50),5.15,(1.85),22
avalanche,3.29,(1.95),5.54,(2.37),3.61,(2.00),1
avenue,5.50,(1.37),4.12,(2.01),5.40,(1.53),46
awed,6.70,(1.38),5.74,(2.31),5.30,(2.03),5
baby,8.22,(1.20),5.53,(2.80),5.00,(2.80),62
bake,6.17,(1.71),5.10,(2.30),5.49,(1.88),12
bandage,4.54,(1.75),3.90,(2.07),4.52,(1.89),4
bankrupt,2.00,(1.31),6.21,(2.79),3.27,(2.39),5
banner,5.40,(0.83),3.83,(1.95),4.80,(1.57),8
bar,6.42,(2.05),5.00,(2.83),5.47,(1.94),82
barrel,5.05,(1.46),3.36,(2.28),4.89,(1.57),24
basket,5.45,(1.15),3.63,(2.02),5.76,(1.45),17
bastard,3.36,(2.16),6.07,(2.15),4.17,(2.40),12
bath,7.33,(1.45),4.16,(2.31),6.41,(1.87),26
bathroom,5.55,(1.36),3.88,(1.72),5.65,(1.59),18
bathtub,6.69,(1.57),4.36,(2.59),5.76,(1.76),4
beach,8.03,(1.59),5.53,(3.07),5.44,(2.52),61
beast,4.23,(2.41),5.57,(2.61),4.89,(2.29),7
beautiful,7.60,(1.64),6.17,(2.34),6.29,(1.81),127
beauty,7.82,(1.16),4.95,(2.57),5.53,(2.10),71
bed,7.51,(1.38),3.61,(2.56),6.88,(1.78),127
bees,3.20,(2.07),6.51,(2.14),4.16,(2.11),15
brutal,2.80,(1.90),6.60,(2.36),4.59,(2.70),7
building,5.29,(1.15),3.92,(1.94),5.25,(1.57),160
bullet,3.29,(2.06),5.33,(2.48),3.90,(2.61),28
bunny,7.24,(1.32),4.06,(2.61),4.97,(2.18),1
burdened,2.50,(1.32),5.63,(2.07),5.03,(2.35),4
burial,2.05,(1.41),5.08,(2.40),3.55,(1.95),11
burn,2.73,(1.72),6.22,(1.91),4.22,(1.83),15
bus,4.51,(1.57),3.55,(1.80),4.84,(1.75),34
busybody,5.17,(2.02),4.84,(2.41),5.45,(1.97),.
butter,5.33,(1.20),3.17,(1.84),4.67,(1.69),27
butterfly,7.17,(1.20),3.47,(2.39),4.65,(2.27),2
cabinet,5.05,(0.31),3.43,(1.85),4.73,(1.66),17
cake,7.26,(1.27),5.00,(2.37),5.16,(2.05),9
cancer,1.50,(0.85),6.42,(2.83),3.42,(2.99),25
candy,6.54,(2.09),4.58,(2.40),5.33,(1.91),16
cane,4.00,(1.80),4.20,(1.93),4.27,(1.95),12
cannon,4.90,(2.20),4.71,(2.84),5.17,(2.29),7
capable,7.16,(1.39),5.08,(2.07),6.47,(1.94),66
car,7.73,(1.63),6.24,(2.04),6.98,(2.06),274
carcass,3.34,(1.92),4.83,(2.07),4.90,(1.79),7
carefree,7.54,(1.38),4.17,(2.84),5.78,(2.50),9
caress,7.84,(1.16),5.14,(3.00),5.83,(2.13),1
cash,8.37,(1.00),7.37,(2.21),6.96,(2.39),36
casino,6.81,(1.66),6.51,(2.12),5.12,(2.15),2
cat,5.72,(2.43),4.38,(2.24),6.16,(2.05),.
cell,3.82,(1.70),4.08,(2.19),4.12,(2.13),65
cellar,4.32,(1.68),4.39,(2.33),4.66,(1.61),26
cemetery,2.63,(1.40),4.82,(2.66),4.27,(2.14),15
chair,5.08,(0.98),3.15,(1.77),4.56,(1.60),66
champ,7.18,(1.97),6.00,(2.43),6.77,(2.00),1
champion,8.44,(0.90),5.85,(3.15),6.50,(2.85),23
chance,6.02,(1.77),5.38,(2.58),4.64,(1.93),131
chaos,4.17,(2.36),6.67,(2.06),3.86,(1.95),17
charm,6.77,(1.58),5.16,(2.25),5.57,(2.25),26
cheer,8.10,(1.17),6.12,(2.45),6.00,(2.06),8
child,7.08,(1.98),5.55,(2.29),5.10,(2.30),213
chin,5.29,(1.27),3.31,(1.98),5.26,(1.48),27
chocolate,6.88,(1.89),5.29,(2.55),5.18,(1.97),9
christmas,7.80,(1.55),6.27,(2.56),5.37,(2.09),27
cozy,7.39,(1.53),3.32,(2.28),4.89,(2.28),1
crash,2.31,(1.44),6.95,(2.44),3.44,(2.21),20
crime,2.89,(2.06),5.41,(2.69),4.12,(2.24),34
criminal,2.93,(1.66),4.79,(2.51),3.34,(1.73),24
crisis,2.74,(2.23),5.44,(3.07),3.60,(2.47),82
crown,6.58,(1.42),4.28,(2.53),6.06,(2.15),19
crucify,2.23,(1.72),6.47,(2.47),3.74,(2.48),2
crude,3.12,(1.65),5.07,(2.37),4.27,(1.94),15
cruel,1.97,(1.67),5.68,(2.65),4.24,(2.84),15
crushed,2.21,(1.74),5.52,(2.87),3.36,(2.69),10
crutch,3.43,(1.62),4.14,(2.05),3.91,(1.79),1
cuddle,7.72,(1.92),4.40,(2.67),5.85,(2.42),.
cuisine,6.64,(1.48),4.39,(1.99),5.41,(1.19),1
curious,6.08,(1.63),5.82,(1.64),5.42,(1.60),46
curtains,4.83,(0.83),3.67,(1.83),5.05,(1.56),8
custom,5.85,(1.53),4.66,(2.12),5.00,(1.87),14
cut,3.64,(2.08),5.00,(2.32),4.70,(1.98),192
cute,7.62,(1.01),5.53,(2.71),4.86,(2.32),5
cyclone,3.60,(2.38),6.36,(2.89),4.89,(2.56),.
dagger,3.38,(1.77),6.14,(2.64),4.52,(2.27),1
damage,3.05,(1.65),5.57,(2.26),3.88,(1.86),33
dancer,7.14,(1.56),6.00,(2.20),6.02,(1.93),31
danger,2.95,(2.22),7.32,(2.07),3.59,(2.31),70
dark,4.71,(2.36),4.28,(2.21),4.84,(2.15),185
dawn,6.16,(2.33),4.39,(2.81),5.16,(2.23),28
daylight,6.80,(2.17),4.77,(2.50),5.48,(2.14),15
dazzle,7.29,(1.09),6.33,(2.02),5.62,(1.81),1
dead,1.94,(1.76),5.73,(2.73),2.84,(2.32),174
death,1.61,(1.40),4.59,(3.07),3.47,(2.50),277
debt,2.22,(1.17),5.68,(2.74),3.02,(2.16),13
deceit,2.90,(1.63),5.68,(2.46),3.95,(2.12),2
decompose,3.20,(1.81),4.65,(2.39),4.02,(1.91),1
decorate,6.93,(1.30),5.14,(2.39),6.05,(1.86),2
defeated,2.34,(1.66),5.09,(3.00),3.11,(2.34),15
defiant,4.26,(2.12),6.10,(2.51),5.77,(2.40),3
deformed,2.41,(1.66),4.07,(2.34),3.95,(2.18),.
delayed,3.07,(1.74),5.62,(2.39),3.64,(1.94),25
delight,8.26,(1.04),5.44,(2.88),5.79,(2.24),29
demon,2.11,(1.56),6.76,(2.68),4.89,(2.89),9
dreadful,2.26,(1.91),5.84,(2.62),4.10,(2.36),10
dream,6.73,(1.75),4.53,(2.72),5.53,(1.98),64
dreary,3.05,(1.58),2.98,(2.18),3.81,(1.64),6
dress,6.41,(1.34),4.05,(1.89),5.00,(1.89),67
drown,1.92,(1.48),6.57,(2.33),2.86,(1.99),3
dummy,3.38,(1.70),4.35,(2.25),3.67,(2.02),3
dump,3.21,(1.87),4.12,(2.36),3.83,(1.87),4
dustpan,3.98,(1.68),3.43,(2.00),5.45,(1.81),.
earth,7.15,(1.67),4.24,(2.49),5.61,(2.30),150
easy,7.10,(1.91),4.48,(2.82),7.00,(1.63),125
easygoing,7.20,(1.50),4.30,(2.52),5.25,(1.75),1
eat,7.47,(1.73),5.69,(2.51),5.60,(2.12),61
ecstasy,7.98,(1.52),7.38,(1.92),6.68,(2.08),6
education,6.69,(1.77),5.74,(2.46),6.15,(2.35),214
egg,5.29,(1.82),3.76,(2.39),4.49,(2.16),12
elated,7.45,(1.77),6.21,(2.30),5.53,(2.35),3
elbow,5.12,(0.92),3.81,(2.14),4.88,(1.52),10
elegant,7.43,(1.26),4.53,(2.65),5.95,(2.09),14
elevator,5.44,(1.18),4.16,(1.99),4.32,(1.69),12
embarrassed,3.03,(1.85),5.87,(2.55),2.87,(1.99),8
embattled,4.39,(1.63),5.36,(2.37),4.81,(1.79),1
employment,6.47,(1.81),5.28,(2.12),5.73,(2.08),47
engaged,8.00,(1.38),6.77,(2.07),6.49,(2.22),47
engine,5.20,(1.18),3.98,(2.33),5.00,(1.77),50
enjoyment,7.80,(1.20),5.20,(2.72),6.46,(1.77),21
ennui,5.09,(1.76),4.40,(2.33),4.67,(1.80),.
enraged,2.46,(1.65),7.97,(2.17),6.33,(2.92),1
erotic,7.43,(1.53),7.24,(1.97),6.39,(2.16),8
errand,4.58,(1.74),3.85,(1.92),4.78,(1.51),7
event,6.21,(1.63),5.10,(2.40),5.52,(1.57),81
evil,3.23,(2.64),6.39,(2.44),5.25,(2.60),72
excellence,8.38,(0.96),5.54,(2.67),7.28,(2.32),15
excitement,7.50,(2.20),7.67,(1.91),6.18,(2.17),32
excuse,4.05,(1.41),4.48,(2.29),4.07,(2.10),27
execution,2.37,(2.06),5.71,(2.74),4.11,(2.66),15
exercise,7.13,(1.58),6.84,(2.06),5.68,(2.44),58
fabric,5.30,(1.20),4.14,(1.98),5.03,(1.61),15
face,6.39,(1.60),5.04,(2.18),5.67,(1.58),371
failure,1.70,(1.07),4.95,(2.81),2.40,(2.18),89
friend,7.74,(1.24),5.74,(2.57),6.74,(1.89),133
friendly,8.43,(1.08),5.11,(2.96),5.92,(2.42),61
frigid,3.50,(1.85),4.75,(2.56),4.27,(1.98),5
frog,5.71,(1.74),4.54,(2.03),5.34,(1.96),1
frustrated,2.48,(1.64),5.61,(2.76),3.50,(2.12),10
fun,8.37,(1.11),7.22,(2.01),6.80,(1.85),44
funeral,1.39,(0.87),4.94,(3.21),2.97,(2.55),33
fungus,3.06,(1.75),4.68,(2.33),4.06,(1.94),2
fur,4.51,(1.88),4.18,(2.44),4.32,(1.97),13
game,6.98,(1.97),5.89,(2.37),5.70,(1.65),123
gangrene,2.28,(1.91),5.70,(2.96),3.36,(2.34),.
garbage,2.98,(1.96),5.04,(2.50),4.24,(2.02),7
garden,6.71,(1.74),4.39,(2.35),6.02,(1.71),60
garment,6.07,(1.61),4.49,(2.50),5.30,(1.96),6
garter,6.22,(1.59),5.47,(2.15),5.82,(1.62),2
gender,5.73,(1.55),4.38,(2.13),5.60,(1.84),2
gentle,7.31,(1.30),3.21,(2.57),5.10,(2.16),27
germs,2.86,(1.39),4.49,(2.24),3.79,(1.59),1
gift,7.77,(2.24),6.14,(2.76),5.52,(2.54),33
girl,6.87,(1.64),4.29,(2.69),5.80,(2.16),220
glacier,5.50,(1.25),4.24,(2.29),4.92,(2.12),1
glamour,6.76,(1.60),4.68,(2.23),5.76,(2.49),5
glass,4.75,(1.38),4.27,(2.07),5.00,(1.46),99
gloom,1.88,(1.23),3.83,(2.33),3.55,(2.07),14
glory,7.55,(1.68),6.02,(2.71),6.85,(2.23),21
god,8.15,(1.27),5.95,(2.84),5.88,(2.89),318
gold,7.54,(1.63),5.76,(2.79),5.85,(2.46),52
golfer,5.61,(1.93),3.73,(2.26),5.55,(1.79),3
good,7.47,(1.45),5.43,(2.85),6.41,(2.05),807
gossip,3.48,(2.33),5.74,(2.38),3.57,(2.26),13
graduate,8.19,(1.13),7.25,(2.25),6.94,(2.44),30
grass,6.12,(1.44),4.14,(2.11),5.44,(1.36),53
grateful,7.37,(0.97),4.58,(2.14),6.18,(1.77),25
greed,3.51,(1.93),4.71,(2.26),4.88,(2.03),3
green,6.18,(2.05),4.28,(2.46),4.82,(2.05),116
greet,7.00,(1.52),5.27,(2.31),5.95,(2.07),7
grenade,3.60,(1.88),5.70,(2.52),4.29,(2.50),3
grief,1.69,(1.04),4.78,(2.84),3.50,(2.35),10
grime,3.37,(1.34),3.98,(2.29),4.47,(1.28),.
honest,7.70,(1.43),5.32,(1.92),6.24,(2.13),47
honey,6.73,(1.70),4.51,(2.25),5.44,(1.47),25
honor,7.66,(1.24),5.90,(1.83),6.70,(2.04),66
hooker,3.34,(2.31),4.93,(2.82),4.73,(2.48),.
hope,7.05,(1.96),5.44,(2.47),5.52,(2.20),178
hopeful,7.10,(1.46),5.78,(2.09),5.41,(1.92),12
horror,2.76,(2.25),7.21,(2.14),4.63,(2.70),17
horse,5.89,(1.55),3.89,(2.17),4.67,(1.60),117
hospital,5.04,(2.45),5.98,(2.54),4.69,(2.16),110
hostage,2.20,(1.80),6.76,(2.63),2.83,(2.32),2
hostile,2.73,(1.50),6.44,(2.28),4.85,(2.58),19
hotel,6.00,(1.77),4.80,(2.53),5.12,(1.84),126
house,7.26,(1.72),4.56,(2.41),6.08,(2.12),591
hug,8.00,(1.55),5.35,(2.76),5.79,(2.41),3
humane,6.89,(1.70),4.50,(1.91),5.70,(1.91),5
humble,5.86,(1.42),3.74,(2.33),4.76,(2.25),18
humiliate,2.24,(1.34),6.14,(2.42),2.60,(1.94),.
humor,8.56,(0.81),5.50,(2.91),6.08,(2.14),47
hungry,3.58,(2.01),5.13,(2.44),4.68,(2.05),23
hurricane,3.34,(2.12),6.83,(2.06),3.07,(2.18),8
hurt,1.90,(1.26),5.85,(2.49),3.33,(2.22),37
hydrant,5.02,(0.93),3.71,(1.75),5.53,(1.30),.
icebox,4.95,(1.00),4.17,(2.11),5.05,(1.05),3
idea,7.00,(1.34),5.86,(1.81),6.26,(2.00),195
identity,6.57,(1.99),4.95,(2.24),6.40,(1.89),55
idiot,3.16,(1.91),4.21,(2.47),3.18,(2.13),2
idol,6.12,(1.86),4.95,(2.14),5.37,(2.17),7
ignorance,3.07,(2.25),4.39,(2.49),4.41,(2.38),16
illness,2.48,(1.40),4.71,(2.24),3.21,(1.85),20
imagine,7.32,(1.52),5.98,(2.14),7.07,(1.99),61
immature,3.39,(1.70),4.15,(1.96),4.85,(2.20),7
immoral,3.50,(2.16),4.98,(2.48),4.66,(2.33),5
impair,3.18,(1.86),4.04,(2.14),4.09,(2.18),4
impotent,2.81,(1.92),4.57,(2.59),3.43,(2.43),2
impressed,7.33,(1.84),5.42,(2.65),5.51,(2.21),30
improve,7.65,(1.16),5.69,(2.15),6.08,(2.25),39
incentive,7.00,(1.72),5.69,(2.45),5.93,(2.02),12
indifferent,4.61,(1.28),3.18,(1.85),4.84,(1.67),11
industry,5.30,(1.61),4.47,(2.43),4.91,(2.04),171
kettle,5.22,(0.91),3.22,(2.23),5.00,(1.40),3
key,5.68,(1.62),3.70,(2.18),4.98,(2.04),88
kick,4.31,(2.18),4.90,(2.35),5.50,(1.93),16
kids,6.91,(1.99),5.27,(2.36),5.07,(2.03),32
killer,1.89,(1.39),7.86,(1.89),4.54,(3.11),21
kind,7.59,(1.67),4.46,(2.55),5.95,(1.93),313
kindness,7.82,(1.39),4.30,(2.62),5.67,(2.63),5
king,7.26,(1.67),5.51,(2.77),7.38,(2.10),88
kiss,8.26,(1.54),7.32,(2.03),6.93,(2.28),17
kitten,6.86,(2.13),5.08,(2.45),6.86,(2.01),5
knife,3.62,(2.18),5.80,(2.00),4.12,(2.18),76
knot,4.64,(1.36),4.07,(2.15),4.67,(1.65),8
knowledge,7.58,(1.32),5.92,(2.32),6.78,(2.41),145
lake,6.82,(1.54),3.95,(2.44),4.90,(2.10),54
lamb,5.89,(1.73),3.36,(2.18),4.91,(1.96),7
lamp,5.41,(1.00),3.80,(2.12),5.27,(1.61),18
lantern,5.57,(1.19),4.05,(2.28),5.07,(1.82),13
laughter,8.45,(1.08),6.75,(2.50),6.45,(2.45),22
lavish,6.21,(2.03),4.93,(2.40),5.64,(1.61),3
lawn,5.24,(0.86),4.00,(1.79),5.37,(1.11),15
lawsuit,3.37,(2.00),4.93,(2.44),3.92,(2.02),1
lazy,4.38,(2.02),2.65,(2.06),4.07,(1.93),9
leader,7.63,(1.59),6.27,(2.18),7.88,(1.60),74
learn,7.15,(1.49),5.39,(2.22),6.34,(2.17),84
legend,6.39,(1.34),4.88,(1.76),5.54,(1.64),26
leisurely,6.88,(1.81),3.80,(2.38),5.15,(1.90),5
leprosy,2.09,(1.40),6.29,(2.23),4.00,(2.30),1
lesbian,4.67,(2.45),5.12,(2.27),5.35,(2.20),.
letter,6.61,(1.59),4.90,(2.37),5.73,(1.48),145
liberty,7.98,(1.22),5.60,(2.65),6.29,(2.44),46
lice,2.31,(1.78),5.00,(2.26),3.95,(2.29),2
lie,2.79,(1.92),5.96,(2.63),3.30,(2.42),59
life,7.27,(1.88),6.02,(2.62),5.72,(2.51),715
lightbulb,5.61,(1.28),4.10,(2.02),5.82,(1.56),.
lighthouse,5.89,(2.08),4.41,(2.44),5.25,(2.02),.
lightning,4.57,(2.66),6.61,(1.77),3.67,(2.19),14
limber,5.68,(1.49),4.57,(2.26),5.34,(1.84),2
lion,5.57,(1.99),6.20,(2.16),4.12,(2.33),17
listless,4.12,(1.73),4.10,(2.31),4.14,(1.73),1
memories,7.48,(1.61),6.10,(2.10),5.88,(1.92),15
memory,6.62,(1.50),5.42,(2.25),5.11,(2.12),76
menace,2.88,(1.64),5.52,(2.45),4.98,(2.25),9
merry,7.90,(1.49),5.90,(2.42),6.64,(1.66),8
messy,3.15,(1.73),3.34,(2.37),4.75,(2.15),3
metal,4.95,(1.17),3.79,(1.96),5.38,(1.40),61
method,5.56,(1.76),3.85,(2.58),5.67,(1.58),142
mighty,6.54,(2.19),5.61,(2.38),7.23,(2.11),29
mildew,3.17,(1.36),4.08,(1.79),4.40,(1.79),1
milk,5.95,(2.16),3.68,(2.57),5.83,(1.50),49
millionaire,8.03,(1.42),6.14,(2.70),6.97,(2.40),2
mind,6.68,(1.84),5.00,(2.68),6.37,(2.19),325
miracle,8.60,(0.71),7.65,(1.67),5.35,(2.58),16
mischief,5.57,(2.05),5.76,(1.95),5.56,(1.88),5
misery,1.93,(1.60),5.17,(2.69),2.55,(1.45),15
mistake,2.86,(1.79),5.18,(2.42),3.86,(2.42),34
mobility,6.83,(1.79),5.00,(2.18),6.43,(1.48),8
modest,5.76,(1.28),3.98,(2.24),4.96,(2.16),29
mold,3.55,(1.70),4.07,(1.98),4.33,(1.83),45
moment,5.76,(1.65),3.83,(2.29),4.81,(1.92),246
money,7.59,(1.40),5.70,(2.66),6.25,(2.33),265
month,5.15,(1.09),4.03,(1.77),4.85,(1.14),130
moody,3.20,(1.58),4.18,(2.38),4.39,(1.71),5
moral,6.20,(1.85),4.49,(2.28),5.90,(2.20),142
morbid,2.87,(2.14),5.06,(2.68),4.34,(2.50),1
morgue,1.92,(1.32),4.84,(2.96),3.61,(1.94),1
mosquito,2.80,(1.91),4.78,(2.72),4.51,(2.15),1
mother,8.39,(1.15),6.13,(2.71),5.74,(2.37),216
mountain,6.59,(1.66),5.49,(2.43),5.46,(2.36),33
movie,6.86,(1.81),4.93,(2.54),5.00,(1.79),29
mucus,3.34,(2.29),3.41,(2.17),4.80,(1.83),2
muddy,4.44,(2.07),4.13,(2.13),4.73,(1.77),10
muffin,6.57,(2.04),4.76,(2.42),5.51,(1.63),.
murderer,1.53,(0.96),7.47,(2.18),3.77,(3.06),19
muscular,6.82,(1.63),5.47,(2.20),6.58,(2.28),16
museum,5.54,(1.86),3.60,(2.13),5.32,(1.68),32
mushroom,5.78,(2.22),4.72,(2.33),5.52,(2.10),2
music,8.13,(1.09),5.32,(3.19),6.39,(2.44),216
mutation,3.91,(2.44),4.84,(2.52),4.07,(2.10),.
orchestra,6.02,(1.89),3.52,(2.29),5.17,(2.14),60
orgasm,8.32,(1.31),8.10,(1.45),6.83,(2.18),7
outdoors,7.47,(1.80),5.92,(2.55),6.27,(2.24),6
outrage,3.52,(2.12),6.83,(2.26),5.26,(2.72),4
outstanding,7.75,(1.75),6.24,(2.59),6.40,(2.29),37
overcast,3.65,(1.61),3.46,(1.92),4.20,(1.79),9
overwhelmed,4.19,(2.61),7.00,(2.37),3.89,(2.58),4
owl,5.80,(1.31),3.98,(1.87),5.82,(1.62),2
pain,2.13,(1.81),6.50,(2.49),3.71,(2.53),88
paint,5.62,(1.72),4.10,(2.36),5.75,(1.71),37
palace,7.19,(1.78),5.10,(2.75),5.69,(2.17),38
pamphlet,4.79,(1.05),3.62,(2.02),4.63,(1.48),3
pancakes,6.08,(1.83),4.06,(2.13),5.76,(1.61),.
panic,3.12,(1.84),7.02,(2.02),3.20,(1.67),22
paper,5.20,(1.21),2.50,(1.85),4.47,(1.67),157
paradise,8.72,(0.60),5.12,(3.38),6.03,(2.79),12
paralysis,1.98,(1.44),4.73,(2.83),2.56,(1.82),6
part,5.11,(1.78),3.82,(2.24),4.75,(1.59),500
party,7.86,(1.83),6.69,(2.84),5.83,(2.46),216
passage,5.28,(1.44),4.36,(2.13),5.02,(1.62),49
passion,8.03,(1.27),7.26,(2.57),6.13,(2.24),28
pasta,6.69,(1.64),4.94,(2.04),5.80,(1.47),.
patent,5.29,(1.08),3.50,(1.84),4.90,(1.79),35
patient,5.29,(1.89),4.21,(2.37),4.90,(2.31),86
patriot,6.71,(1.69),5.17,(2.53),5.90,(1.54),10
peace,7.72,(1.75),2.95,(2.55),5.45,(2.84),198
penalty,2.83,(1.56),5.10,(2.31),3.95,(1.97),14
